count,wgs_lng,wgs_lat,time
1.0,113.32468984551346,23.143951990816078,2018-09-20-18-01-09
2.0,113.32493933203756,23.14395151388389,2018-09-20-18-01-09
2.0,113.32518881876673,23.143951037062674,2018-09-20-18-01-09
2.0,113.32543830571423,23.14395056036477,2018-09-20-18-01-09
1.0,113.32593728031807,23.143949607388397,2018-09-20-18-01-09
2.0,113.32668574419664,23.14394817915775,2018-09-20-18-01-09
1.0,113.32693523273586,23.14394770345937,2018-09-20-18-01-09
2.0,113.32743421076417,23.143946752704547,2018-09-20-18-01-09
1.0,113.32793319014831,23.143945802888094,2018-09-20-18-01-09
1.0,113.32818268038237,23.143945328362676,2018-09-20-18-01-09
1.0,113.32843217099558,23.14394485410893,2018-09-20-18-01-09
1.0,113.32893115341308,23.143943906465978,2018-09-20-18-01-09
2.0,113.329430137508,23.143942960058123,2018-09-20-18-01-09
2.0,113.32967963021795,23.14394248734825,2018-09-20-18-01-09
4.0,113.32992912338743,23.14394201498423,2018-09-20-18-01-09
1.0,113.33017861702984,23.14394154297841,2018-09-20-18-01-09
1.0,113.33042811115853,23.143941071343132,2018-09-20-18-01-09
3.0,113.33067760578687,23.14394060009075,2018-09-20-18-01-09
1.0,113.33092710092824,23.14394012923361,2018-09-20-18-01-09
2.0,113.33117659659607,23.143939658784053,2018-09-20-18-01-09
1.0,113.33142609280365,23.14393918875439,2018-09-20-18-01-09
2.0,113.33167558956436,23.143938719156974,2018-09-20-18-01-09
3.0,113.33192508689156,23.14393825000414,2018-09-20-18-01-09
3.0,113.33217458479862,23.143937781308182,2018-09-20-18-01-09
4.0,113.33242408329887,23.14393731308143,2018-09-20-18-01-09
1.0,113.33267358240565,23.1439368453362,2018-09-20-18-01-09
2.0,113.33292308213228,23.14393637808479,2018-09-20-18-01-09
1.0,113.33317258249208,23.143935911339497,2018-09-20-18-01-09
2.0,113.33342208349843,23.143935445112614,2018-09-20-18-01-09
3.0,113.33392108750385,23.14393451426324,2018-09-20-18-01-09
2.0,113.33417059052955,23.143934049665283,2018-09-20-18-01-09
2.0,113.33442009425494,23.14393358563485,2018-09-20-18-01-09
1.0,113.33466959869335,23.14393312218418,2018-09-20-18-01-09
1.0,113.33491910385797,23.14393265932554,2018-09-20-18-01-09
1.0,113.33516860976215,23.143932197071162,2018-09-20-18-01-09
1.0,113.33541811641912,23.143931735433284,2018-09-20-18-01-09
1.0,113.33566762384213,23.14393127442411,2018-09-20-18-01-09
1.0,113.33591713204441,23.143930814055878,2018-09-20-18-01-09
2.0,113.33616664103913,23.143930354340785,2018-09-20-18-01-09
22.0,113.33641615083955,23.143929895291038,2018-09-20-18-01-09
6.0,113.33666566145894,23.143929436918807,2018-09-20-18-01-09
3.0,113.33691517291035,23.143928979236268,2018-09-20-18-01-09
2.0,113.33716468520706,23.143928522255603,2018-09-20-18-01-09
2.0,113.33741419836224,23.143928065988945,2018-09-20-18-01-09
1.0,113.32468982851972,23.14420189177734,2018-09-20-18-01-09
1.0,113.32493931504284,23.14420141484511,2018-09-20-18-01-09
2.0,113.32518880177095,23.144200938023854,2018-09-20-18-01-09
3.0,113.32593726331929,23.14419950834945,2018-09-20-18-01-09
2.0,113.32618675100136,23.144199032095642,2018-09-20-18-01-09
1.0,113.32668572719484,23.14419808011868,2018-09-20-18-01-09
1.0,113.32693521573304,23.144197604420253,2018-09-20-18-01-09
2.0,113.32718470458336,23.14419712893169,2018-09-20-18-01-09
1.0,113.3274341937593,23.14419665366536,2018-09-20-18-01-09
2.0,113.32768368327422,23.14419617863361,2018-09-20-18-01-09
2.0,113.32793317314146,23.144195703848826,2018-09-20-18-01-09
3.0,113.3281826633745,23.144195229323355,2018-09-20-18-01-09
1.0,113.32868164499149,23.144194281099853,2018-09-20-18-01-09
3.0,113.3289311364022,23.144193807426532,2018-09-20-18-01-09
1.0,113.3291806282323,23.144193334062,2018-09-20-18-01-09
2.0,113.32943012049509,23.144192861018595,2018-09-20-18-01-09
2.0,113.32967961320404,23.14419238830868,2018-09-20-18-01-09
2.0,113.32992910637256,23.14419191594462,2018-09-20-18-01-09
2.0,113.33017860001394,23.144191443938755,2018-09-20-18-01-09
1.0,113.33042809414164,23.14419097230344,2018-09-20-18-01-09
1.0,113.33067758876898,23.14419050105102,2018-09-20-18-01-09
1.0,113.33092708390936,23.14419003019384,2018-09-20-18-01-09
1.0,113.33117657957618,23.14418955974423,2018-09-20-18-01-09
1.0,113.33142607578276,23.144189089714533,2018-09-20-18-01-09
1.0,113.33192506986872,23.144188150964197,2018-09-20-18-01-09
1.0,113.33267356537979,23.14418674629613,2018-09-20-18-01-09
1.0,113.33317256546428,23.14418581229935,2018-09-20-18-01-09
1.0,113.33342206646964,23.14418534607243,2018-09-20-18-01-09
2.0,113.33392107047308,23.144184415222963,2018-09-20-18-01-09
4.0,113.33417057349779,23.144183950624967,2018-09-20-18-01-09
2.0,113.33442007722219,23.144183486594486,2018-09-20-18-01-09
2.0,113.33491908682328,23.144182560285106,2018-09-20-18-01-09
2.0,113.3351685927265,23.144182098030683,2018-09-20-18-01-09
2.0,113.3354180993825,23.144181636392755,2018-09-20-18-01-09
1.0,113.3356676068045,23.144181175383547,2018-09-20-18-01-09
1.0,113.3359171150058,23.14418071501528,2018-09-20-18-01-09
2.0,113.33616662399956,23.144180255300146,2018-09-20-18-01-09
2.0,113.33641613379903,23.144179796250352,2018-09-20-18-01-09
4.0,113.3366656444174,23.14417933787807,2018-09-20-18-01-09
1.0,113.33691515586789,23.144178880195497,2018-09-20-18-01-09
2.0,113.33716466816362,23.144178423214782,2018-09-20-18-01-09
2.0,113.33741418131784,23.14417796694809,2018-09-20-18-01-09
1.0,113.32493929804792,23.14445131583911,2018-09-20-18-01-09
1.0,113.32568775889786,23.14444988575754,2018-09-20-18-01-09
1.0,113.32643622195444,23.14444845700835,2018-09-20-18-01-09
1.0,113.3276836662682,23.144446079627162,2018-09-20-18-01-09
1.0,113.32793315613443,23.14444560484233,2018-09-20-18-01-09
1.0,113.32843213697764,23.144444656062998,2018-09-20-18-01-09
2.0,113.32918061122021,23.1444432350553,2018-09-20-18-01-09
2.0,113.32967959618999,23.144442289301907,2018-09-20-18-01-09
1.0,113.32992908935749,23.1444418169378,2018-09-20-18-01-09
1.0,113.33042807712458,23.14444087329653,2018-09-20-18-01-09
1.0,113.33092706689031,23.14443993118684,2018-09-20-18-01-09
1.0,113.33217455075076,23.144437583261,2018-09-20-18-01-09
1.0,113.332424049249,23.14443711503417,2018-09-20-18-01-09
1.0,113.33342204944068,23.144435247065026,2018-09-20-18-01-09
2.0,113.3344200601893,23.144433387586922,2018-09-20-18-01-09
2.0,113.33491906978844,23.14443246127745,2018-09-20-18-01-09
1.0,113.3354180823457,23.14443153738501,2018-09-20-18-01-09
1.0,113.33566758976671,23.14443107637577,2018-09-20-18-01-09
2.0,113.33616660695982,23.14443015629228,2018-09-20-18-01-09
1.0,113.33641611675831,23.14442969724244,2018-09-20-18-01-09
4.0,113.33666562737574,23.144429238870124,2018-09-20-18-01-09
3.0,113.33716465112002,23.144428324206746,2018-09-20-18-01-09
1.0,113.33741416427326,23.14442786794001,2018-09-20-18-01-09
1.0,113.32493928105283,23.14470121686595,2018-09-20-18-01-09
1.0,113.32543825472344,23.14470026334659,2018-09-20-18-01-09
1.0,113.32568774189974,23.144699786784248,2018-09-20-18-01-09
1.0,113.32693518172688,23.14469740644044,2018-09-20-18-01-09
1.0,113.32718467057519,23.144696930951792,2018-09-20-18-01-09
